shipsRemaining, shipsSunk, proportionShipsRemaining, minesRemaining, minesDetonated, proportionMinesRemaining
7, 3,0.70,7,3,0.70
7, 3,0.70,7,3,0.70
7, 3,0.70,7,3,0.70
